Timestamp,Gesture,Confidence,Action,Slide Number
2026-06-20 23:00:16,PEACE,79.11%,Stopped,1
2026-06-20 23:00:42,PEACE,89.42%,Stopped,1
2026-06-20 23:01:48,STOP,77.61%,Paused,1
2026-06-20 23:02:05,LIKE,92.99%,Started,1
