Timestamp,Gesture,Confidence,Action,Slide Number
2026-06-22 20:26:24,LIKE,100.00%,Started,1
2026-06-22 20:26:50,LIKE,100.00%,Started,1
2026-06-22 20:27:14,LIKE,100.00%,Started,1
2026-06-22 20:27:37,LIKE,100.00%,Started,1
2026-06-22 20:27:48,LIKE,100.00%,Started,1
